id,season,war
1011586,1976,8.3
1011586,1977,9.2
1011586,1978,5.5
1011586,1979,7.5
1011586,1980,9.0
1011586,1981,7.8
1011586,1982,7.2
1011586,1983,6.9
1011586,1984,7.1
1011586,1985,5.2
1011586,1986,5.8
1011586,1987,6.1
1011586,1988,2.0
1011586,1989,-0.5
1011986,1968,0.1
1011986,1969,-0.1
1011986,1970,0.5
1011986,1971,3.8
1011986,1972,4.9
1011986,1973,5.8
1011986,1974,4.1
1011986,1975,5.7
1011986,1976,3.8
1011986,1977,5.7
1011986,1978,5.9
1011986,1979,3.9
1011986,1980,5.2
1011986,1981,0.5
1011986,1982,3.3
1011986,1983,3.7
1011986,1984,-2.4
1011986,1985,1.0
1011986,1986,-0.5
1011986,1987,0.0
1011986,1988,-0.5
1010694,1975,-0.4
1010694,1976,4.6
1010694,1977,4.2
1010694,1978,5.2
1010694,1979,5.4
1010694,1980,6.5
1010694,1981,2.1
1010694,1982,2.2
1010694,1983,3.1
1010694,1984,3.5
1010694,1985,4.3
1010694,1986,3.9
1010694,1987,4.7
1010694,1988,1.8
1010694,1989,3.9
1010694,1990,2.4
1010694,1991,4.0
1010694,1992,0.7
1013542,1894,-0.2
1013542,1895,-0.5
1013542,1896,-0.5
1013542,1897,4.9
1013542,1898,3.9
1013542,1899,5.6
1013542,1900,1.1
1013542,1901,7.1
1013542,1902,5.4
1013542,1903,3.7
1013542,1904,5.1
1013542,1905,4.4
1013542,1906,5.5
1013542,1907,4.9
1013542,1908,5.5
1013542,1909,1.5
1013542,1910,3.3
1013542,1911,0.8
1013542,1912,1.2
1013542,1913,0.1
1013542,1914,0.0
1013542,1915,0.1
1013542,1916,0.2
1013542,1917,-0.1
1013542,1918,-0.7
1005183,1932,0.3
1005183,1933,1.1
1005183,1934,2.5
1005183,1935,4.9
1005183,1936,3.6
1005183,1937,3.2
1005183,1938,5.8
1005183,1939,2.7
1005183,1940,5.4
1005183,1941,5.5
1005183,1942,5.0
1005183,1943,3.6
1005183,1944,1.8
1005183,1945,6.5
1005183,1946,2.9
1005183,1947,1.2
1009773,1968,0.0
1009773,1969,2.4
1009773,1970,1.7
1009773,1971,3.1
1009773,1972,3.2
1009773,1973,1.4
1009773,1974,5.1
1009773,1975,3.2
1009773,1976,3.9
1009773,1977,3.4
1009773,1978,3.6
1009773,1979,2.6
1009773,1980,3.4
1009773,1981,1.3
1009773,1982,4.9
1009773,1983,1.7
1009773,1984,-0.5
1009773,1985,-1.0
1266,1986,0.0
1266,1987,0.4
1266,1988,2.4
1266,1989,2.5
1266,1990,4.3
1266,1991,5.9
1266,1992,3.4
1266,1993,6.3
1266,1994,4.6
1266,1995,5.6
1266,1996,4.5
1266,1997,3.3
1266,1998,6.9
1266,1999,5.4
1266,2000,3.1
1266,2001,4.2
1266,2002,4.5
1266,2003,2.7
1266,2004,0.2
1266,2005,-0.2
1013846,1977,-0.3
1013846,1978,3.4
1013846,1979,3.8
1013846,1980,1.3
1013846,1981,3.4
1013846,1982,4.8
1013846,1983,6.0
1013846,1984,3.8
1013846,1985,4.7
1013846,1986,4.5
1013846,1987,3.1
1013846,1988,3.5
1013846,1989,5.1
1013846,1990,3.5
1013846,1991,6.1
1013846,1992,4.4
1013846,1993,3.5
1013846,1994,2.1
1013846,1995,1.3
1000505,1966,0.2
1000505,1967,0.7
1000505,1968,3.0
1000505,1969,7.7
1000505,1970,5.7
1000505,1971,6.3
1000505,1972,4.6
1000505,1973,6.4
1000505,1974,4.1
1000505,1975,3.8
1000505,1976,5.1
1000505,1977,3.2
1000505,1978,5.6
1000505,1979,0.8
1000505,1980,-0.8
1000505,1981,0.0
1406,1979,0.0
1406,1980,-0.2
1406,1981,3.7
1406,1982,3.0
1406,1983,6.0
1406,1984,6.7
1406,1985,7.2
1406,1986,6.0
1406,1987,6.7
1406,1988,3.3
1406,1989,3.9
1406,1990,2.4
1406,1991,2.7
1406,1992,5.5
1406,1993,3.3
1406,1994,1.8
1406,1995,1.1
1406,1996,1.1
1406,1997,1.0
1406,1998,0.6
1406,1999,0.1
1406,2001,0.6
1406,2002,-0.3
1001124,1982,3.9
1001124,1983,7.7
1001124,1984,6.0
1001124,1985,8.8
1001124,1986,7.7
1001124,1987,8.9
1001124,1988,8.6
1001124,1989,8.3
1001124,1990,3.2
1001124,1991,6.1
1001124,1992,1.5
1001124,1993,3.3
1001124,1994,4.2
1001124,1995,4.0
1001124,1996,3.1
1001124,1997,2.0
1001124,1998,1.4
1001124,1999,-0.4
1014326,1961,0.2
1014326,1962,4.8
1014326,1963,6.3
1014326,1964,4.5
1014326,1965,4.6
1014326,1966,5.1
1014326,1967,11.1
1014326,1968,9.3
1014326,1969,5.8
1014326,1970,8.9
1014326,1971,3.8
1014326,1972,2.4
1014326,1973,5.4
1014326,1974,3.7
1014326,1975,2.9
1014326,1976,3.3
1014326,1977,5.0
1014326,1978,2.4
1014326,1979,2.2
1014326,1980,0.9
1014326,1981,0.5
1014326,1982,1.5
1014326,1983,0.4
1152,1998,1.1
1152,1999,2.5
1152,2000,3.8
1152,2001,5.6
1152,2002,1.8
1152,2003,2.7
1152,2004,8.6
1152,2005,2.7
1152,2006,4.2
1152,2007,2.0
1152,2008,4.1
1152,2009,4.9
1152,2010,2.3
1152,2011,-0.3
1004330,1961,-0.2
1004330,1962,0.6
1004330,1963,3.9
1004330,1964,7.0
1004330,1965,5.4
1004330,1966,5.0
1004330,1967,5.2
1004330,1968,3.5
1004330,1969,4.4
1004330,1970,6.8
1004330,1971,1.0
1004330,1972,0.1
1004330,1973,-0.2
1004330,1974,0.9
1004330,1975,0.3
1004330,1976,0.0
1004330,1977,0.6
1004330,1978,0.0
1003733,1939,1.2
1003733,1940,2.6
1003733,1941,2.1
1003733,1942,3.2
1003733,1943,4.5
1003733,1944,4.2
1003733,1945,3.1
1003733,1946,1.6
1003733,1947,6.4
1003733,1948,6.6
1003733,1949,4.9
1003733,1950,4.4
1003733,1951,3.6
1003733,1952,0.3
1003733,1953,1.7
1013363,1983,2.1
1013363,1984,1.5
1013363,1985,3.4
1013363,1986,3.4
1013363,1987,5.1
1013363,1988,6.4
1013363,1989,3.0
1013363,1990,4.4
1013363,1991,3.7
1013363,1992,6.5
1013363,1993,1.3
1013363,1994,0.6
1013363,1995,0.4
87,1982,0.0
87,1983,1.1
87,1984,2.1
87,1985,1.6
87,1986,2.7
87,1987,3.1
87,1988,3.1
87,1989,5.5
87,1990,5.9
87,1991,5.9
87,1992,-0.3
87,1993,1.7
87,1994,3.1
87,1996,2.9
87,1997,0.5
87,1999,0.0
87,2001,0.8
87,2002,0.7
87,2003,0.2
87,2004,1.2
87,2005,0.5
87,2006,-0.1
87,2007,0.0
1009040,1978,2.2
1009040,1979,5.1
1009040,1980,3.7
1009040,1981,0.7
1009040,1982,5.6
1009040,1983,4.4
1009040,1984,-0.1
1009040,1985,3.5
1009040,1986,2.1
1009040,1987,6.0
1009040,1988,5.3
1009040,1989,5.1
1009040,1990,2.8
1009040,1991,5.2
1009040,1992,4.3
1009040,1993,4.8
1009040,1994,3.4
1009040,1995,1.0
1009040,1996,2.5
1009040,1997,0.7
1009040,1998,-0.8
1008082,1951,1.5
1008082,1952,6.6
1008082,1953,4.9
1008082,1954,6.7
1008082,1955,9.8
1008082,1956,11.5
1008082,1957,11.4
1008082,1958,8.8
1008082,1959,6.6
1008082,1960,6.9
1008082,1961,10.3
1008082,1962,6.0
1008082,1963,3.3
1008082,1964,5.5
1008082,1965,2.4
1008082,1966,3.4
1008082,1967,3.7
1008082,1968,2.8
1009386,1977,3.0
1009386,1978,4.3
1009386,1979,4.9
1009386,1980,4.3
1009386,1981,3.6
1009386,1982,5.8
1009386,1983,6.8
1009386,1984,6.8
1009386,1985,5.5
1009386,1986,4.1
1009386,1987,4.1
1009386,1988,3.6
1009386,1989,3.1
1009386,1990,5.9
1009386,1991,1.8
1009386,1992,2.0
1009386,1993,1.9
1009386,1994,-0.7
1009386,1995,2.6
1009386,1996,-0.4
1009386,1997,-0.8
1003271,1928,0.0
1003271,1929,2.9
1003271,1930,2.6
1003271,1931,3.8
1003271,1932,2.9
1003271,1933,4.5
1003271,1934,3.5
1003271,1935,2.5
1003271,1936,5.3
1003271,1937,6.7
1003271,1938,5.5
1003271,1939,5.3
1003271,1940,1.2
1003271,1941,2.8
1003271,1942,1.7
1003271,1943,4.0
1003271,1946,0.8
10155,2011,0.7
10155,2012,10.1
10155,2013,10.2
10155,2014,8.3
10155,2015,9.3
10155,2016,9.7
10155,2017,6.9
10155,2018,9.8
10155,2019,5.3
327,1989,2.5
327,1990,5.0
327,1991,6.9
327,1992,5.3
327,1993,8.4
327,1994,6.8
327,1995,3.3
327,1996,9.7
327,1997,9.0
327,1998,6.6
327,1999,4.9
327,2000,5.4
327,2001,1.8
327,2002,0.2
327,2003,1.5
327,2004,-0.2
327,2005,2.9
327,2006,-0.6
327,2007,-0.6
327,2008,-0.5
327,2009,0.1
327,2010,-0.9
409,1991,-0.1
409,1992,-0.3
409,1993,1.1
409,1994,1.8
409,1995,6.0
409,1996,7.4
409,1997,5.1
409,1998,3.3
409,1999,4.2
409,2000,4.4
409,2001,5.4
409,2002,7.3
409,2003,4.3
409,2004,4.1
409,2005,-0.1
409,2006,4.8
409,2007,3.4
409,2008,1.7
409,2009,0.8
409,2010,3.1
409,2011,1.0
409,2012,0.2
1007422,1926,2.8
1007422,1927,6.3
1007422,1928,4.6
1007422,1929,7.2
1007422,1930,3.3
1007422,1931,3.1
1007422,1932,5.2
1007422,1933,4.2
1007422,1934,3.6
1007422,1935,2.7
1007422,1936,2.9
1007422,1937,2.3
1007422,1938,1.0
1007422,1939,0.7
1004598,1923,0.4
1004598,1924,0.2
1004598,1925,3.1
1004598,1926,7.0
1004598,1927,12.5
1004598,1928,9.7
1004598,1929,7.3
1004598,1930,9.6
1004598,1931,9.2
1004598,1932,8.1
1004598,1933,7.2
1004598,1934,10.7
1004598,1935,8.7
1004598,1936,9.7
1004598,1937,8.5
1004598,1938,4.9
1004598,1939,-0.3
6195,2006,1.1
6195,2007,2.5
6195,2008,4.8
6195,2009,4.6
6195,2010,3.4
6195,2011,7.3
6195,2012,2.9
6195,2013,2.8
6195,2014,4.5
6195,2015,3.9
6195,2016,5.4
6195,2017,2.6
6195,2018,2.3
6195,2019,-0.1
1010021,1977,0.3
1010021,1978,0.9
1010021,1979,4.2
1010021,1980,3.9
1010021,1981,2.2
1010021,1982,5.2
1010021,1983,4.9
1010021,1984,3.0
1010021,1985,4.1
1010021,1986,3.4
1010021,1987,1.3
1010021,1988,1.0
1010021,1989,1.8
1010021,1990,4.6
1010021,1991,1.5
1010021,1992,0.5
1010021,1993,0.0
1010021,1994,0.4
1010021,1995,0.1
1014127,1973,0.2
1014127,1974,2.0
1014127,1975,2.8
1014127,1976,4.6
1014127,1977,3.9
1014127,1978,4.3
1014127,1979,7.8
1014127,1980,3.6
1014127,1981,2.7
1014127,1982,3.5
1014127,1983,3.0
1014127,1984,4.8
1014127,1985,3.0
1014127,1986,3.0
1014127,1987,1.7
1014127,1988,5.0
1014127,1990,0.2
1014127,1991,0.8
1014127,1992,3.8
1014127,1993,0.3
1014127,1994,-0.4
1014127,1995,-0.8
1008542,1891,0.0
1008542,1892,0.7
1008542,1893,4.1
1008542,1894,5.4
1008542,1895,5.8
1008542,1896,0.6
1008542,1897,4.5
1008542,1898,7.8
1008542,1899,9.0
1008542,1900,5.4
1008542,1901,3.8
1008542,1902,1.6
1008542,1903,0.0
1008542,1904,0.1
1008542,1905,0.0
1008542,1906,0.0
1000826,1967,-0.4
1000826,1968,4.5
1000826,1969,5.3
1000826,1970,7.9
1000826,1971,4.1
1000826,1972,9.2
1000826,1973,4.9
1000826,1974,8.0
1000826,1975,6.8
1000826,1976,4.8
1000826,1977,4.9
1000826,1978,4.0
1000826,1979,5.2
1000826,1980,3.2
1000826,1981,1.4
1000826,1982,0.0
1000826,1983,0.9
1013512,1931,0.0
1013512,1933,2.0
1013512,1934,-0.2
1013512,1935,-0.1
1013512,1936,0.4
1013512,1937,2.4
1013512,1938,1.7
1013512,1939,1.3
1013512,1940,3.1
1013512,1941,5.3
1013512,1942,2.7
1013512,1943,2.9
1013512,1944,5.8
1013512,1945,5.0
1013512,1946,4.1
1013512,1947,3.8
1013512,1948,1.6
1013512,1949,-0.2
1006747,1892,0.4
1006747,1893,0.2
1006747,1894,3.8
1006747,1895,6.0
1006747,1896,5.7
1006747,1897,7.4
1006747,1898,5.0
1006747,1899,5.2
1006747,1900,4.4
1006747,1901,3.3
1006747,1902,4.0
1006747,1903,1.9
1006747,1904,4.5
1006747,1905,2.5
1006747,1906,2.2
1006747,1907,-1.8
1006747,1908,0.5
1006747,1909,0.4
1006747,1910,0.1
1011217,1963,2.1
1011217,1964,0.7
1011217,1965,5.2
1011217,1966,3.7
1011217,1967,3.9
1011217,1968,5.5
1011217,1969,6.1
1011217,1970,5.0
1011217,1971,4.5
1011217,1972,6.2
1011217,1973,7.3
1011217,1974,5.6
1011217,1975,5.3
1011217,1976,7.4
1011217,1977,3.6
1011217,1978,3.5
1011217,1979,3.4
1011217,1980,0.3
1011217,1981,1.9
1011217,1982,0.1
1011217,1983,-1.9
1011217,1984,0.8
1011217,1985,0.8
1011217,1986,-0.8
1006301,1908,-0.4
1006301,1909,-0.1
1006301,1910,1.3
1006301,1911,9.3
1006301,1912,9.1
1006301,1913,7.5
1006301,1914,4.3
1006301,1915,3.2
1006301,1916,6.5
1006301,1917,5.4
1006301,1918,0.9
1006301,1919,5.7
1006301,1920,7.7
7435,2006,-0.8
7435,2007,-1.1
7435,2008,1.5
7435,2009,8.7
7435,2010,3.9
7435,2011,6.4
7435,2012,5.7
7435,2013,4.2
7435,2014,4.7
7435,2015,3.0
7435,2016,4.0
7435,2017,0.4
7435,2018,3.6
7435,2019,0.1
1011978,1924,1.2
1011978,1925,6.8
1011978,1926,5.2
1011978,1927,5.9
1011978,1928,4.5
1011978,1929,7.9
1011978,1930,7.6
1011978,1931,7.9
1011978,1932,4.6
1011978,1933,4.8
1011978,1934,4.7
1011978,1935,1.1
1011978,1936,3.1
1011978,1937,1.3
1011978,1938,2.5
1011978,1939,0.9
1011978,1940,0.2
1011978,1941,-0.3
1011978,1943,-0.6
1011978,1944,0.1
1000001,1954,1.2
1000001,1955,5.9
1000001,1956,6.9
1000001,1957,7.6
1000001,1958,6.8
1000001,1959,8.2
1000001,1960,7.0
1000001,1961,8.9
1000001,1962,8.1
1000001,1963,8.4
1000001,1964,6.8
1000001,1965,7.6
1000001,1966,6.9
1000001,1967,7.3
1000001,1968,7.1
1000001,1969,7.6
1000001,1970,5.2
1000001,1971,7.1
1000001,1972,4.3
1000001,1973,5.2
1000001,1974,2.1
1000001,1975,0.1
1000001,1976,0.2
8001,2005,0.0
8001,2006,4.4
8001,2007,5.2
8001,2008,7.4
8001,2009,7.1
8001,2010,4.1
8001,2011,0.9
8001,2012,2.9
8001,2013,4.9
8001,2014,3.7
8001,2015,-1.2
8001,2016,3.0
8001,2017,-0.5
8001,2018,-0.2
8001,2019,-0.2
1109,1986,3.3
1109,1987,5.3
1109,1988,5.4
1109,1989,7.1
1109,1990,9.9
1109,1991,7.8
1109,1992,9.6
1109,1993,10.5
1109,1994,6.0
1109,1995,7.7
1109,1996,9.2
1109,1997,8.9
1109,1998,8.5
1109,1999,3.3
1109,2000,7.6
1109,2001,12.5
1109,2002,12.7
1109,2003,10.2
1109,2004,11.9
1109,2005,0.7
1109,2006,3.2
1109,2007,3.2
1007750,1972,0.4
1007750,1973,3.5
1007750,1974,3.7
1007750,1975,5.1
1007750,1976,3.5
1007750,1977,4.8
1007750,1978,5.1
1007750,1979,4.6
1007750,1980,1.2
1007750,1981,0.5
1007750,1982,1.0
1007750,1983,2.4
1007750,1984,1.3
1007750,1985,2.2
1007750,1986,2.4
1007750,1987,0.1
1012440,1963,0.5
1012440,1964,-0.4
1012440,1965,1.6
1012440,1966,2.7
1012440,1967,4.7
1012440,1968,3.4
1012440,1969,6.1
1012440,1970,5.9
1012440,1971,5.7
1012440,1972,0.8
1012440,1973,2.6
1012440,1974,0.8
1012440,1975,3.1
1012440,1976,2.6
1012440,1977,1.4
1012440,1978,2.1
1012440,1979,0.4
1012440,1980,1.9
1012440,1981,1.3
1012440,1982,0.0
1012440,1983,0.5
1012440,1984,-0.1
1012440,1985,0.3
1001283,1955,0.9
1001283,1956,5.6
1001283,1957,2.3
1001283,1958,5.3
1001283,1959,5.9
1001283,1960,6.4
1001283,1961,7.1
1001283,1962,5.2
1001283,1963,5.0
1001283,1964,6.0
1001283,1965,0.9
1001283,1966,2.1
1001283,1967,1.6
1001283,1968,0.6
1001283,1969,-0.2
1000754,1888,2.6
1000754,1889,3.7
1000754,1890,4.5
1000754,1891,4.0
1000754,1892,3.5
1000754,1893,4.7
1000754,1894,3.9
1000754,1895,3.8
1000754,1896,1.8
1000754,1897,2.6
1000754,1898,2.3
1000754,1899,4.9
1000754,1900,3.9
1000754,1901,2.7
1000754,1902,3.8
1000754,1903,3.0
1000754,1904,4.3
1000754,1905,1.4
1000754,1906,0.4
1000754,1907,-0.7
1003355,1937,-0.5
1003355,1938,1.2
1003355,1939,2.5
1003355,1940,3.5
1003355,1941,2.1
1003355,1942,6.0
1003355,1943,5.2
1003355,1944,5.9
1003355,1946,5.9
1003355,1947,3.8
1003355,1948,5.3
1003355,1949,5.8
1003355,1950,3.9
1003355,1951,2.6
9368,2008,5.7
9368,2009,7.2
9368,2010,7.6
9368,2011,6.3
9368,2012,2.0
9368,2013,5.5
9368,2014,3.6
9368,2015,3.8
9368,2016,4.5
9368,2017,2.4
9368,2018,0.4
9368,2019,0.6
1001942,1967,2.9
1001942,1968,1.7
1001942,1969,5.0
1001942,1970,2.0
1001942,1971,1.8
1001942,1972,4.3
1001942,1973,6.3
1001942,1974,6.6
1001942,1975,7.1
1001942,1976,6.4
1001942,1977,8.6
1001942,1978,4.4
1001942,1979,2.2
1001942,1980,3.0
1001942,1981,2.6
1001942,1982,4.3
1001942,1983,2.2
1001942,1984,1.0
1001942,1985,0.1
1011411,1981,0.0
1011411,1982,2.2
1011411,1983,2.6
1011411,1984,8.0
1011411,1985,5.9
1011411,1986,3.0
1011411,1987,2.1
1011411,1988,4.2
1011411,1989,5.7
1011411,1990,6.3
1011411,1991,6.4
1011411,1992,7.4
1011411,1993,2.4
1011411,1994,0.9
1011411,1996,3.1
1011411,1997,0.7
1001554,1882,4.8
1001554,1883,3.5
1001554,1884,4.3
1001554,1885,6.0
1001554,1886,3.1
1001554,1887,7.1
1001554,1888,3.0
1001554,1889,0.1
1001554,1890,6.1
1001554,1891,3.3
1001554,1892,2.3
1001554,1893,1.9
1001554,1894,0.0
1002378,1905,0.1
1002378,1906,2.7
1002378,1907,7.0
1002378,1908,6.3
1002378,1909,9.7
1002378,1910,10.3
1002378,1911,11.0
1002378,1912,9.1
1002378,1913,7.2
1002378,1914,5.4
1002378,1915,9.8
1002378,1916,7.8
1002378,1917,11.5
1002378,1918,6.5
1002378,1919,5.8
1002378,1920,3.2
1002378,1921,6.6
1002378,1922,6.3
1002378,1923,5.1
1002378,1924,5.2
1002378,1925,5.4
1002378,1926,1.5
1002378,1927,4.2
1002378,1928,1.7
1004757,1879,-0.4
1004757,1880,1.6
1004757,1881,2.4
1004757,1882,4.6
1004757,1883,4.7
1004757,1884,5.8
1004757,1885,4.8
1004757,1886,6.5
1004757,1887,5.1
1004757,1888,2.6
1004757,1889,6.5
1004757,1890,6.7
1004757,1891,2.0
1004757,1892,2.3
1004757,1893,4.2
1004757,1894,0.6
1004757,1895,0.0
1005845,1872,-0.4
1005845,1873,0.4
1005845,1874,1.5
1005845,1875,2.6
1005845,1876,2.9
1005845,1877,0.0
1005845,1878,2.7
1005845,1879,4.5
1005845,1880,4.1
1005845,1881,2.4
1005845,1882,3.3
1005845,1883,3.4
1005845,1884,4.8
1005845,1885,1.8
1005845,1886,3.7
1005845,1887,2.3
1005845,1888,1.9
1005845,1889,2.7
1005845,1890,-0.9
1005845,1891,0.3
1006678,1953,0.0
1006678,1954,1.4
1006678,1955,7.3
1006678,1956,6.3
1006678,1957,4.7
1006678,1958,6.4
1006678,1959,6.2
1006678,1960,2.7
1006678,1961,7.7
1006678,1962,4.7
1006678,1963,4.7
1006678,1964,5.1
1006678,1965,2.9
1006678,1966,5.7
1006678,1967,7.0
1006678,1968,3.2
1006678,1969,2.4
1006678,1970,2.9
1006678,1971,3.6
1006678,1972,2.5
1006678,1973,0.6
1006678,1974,0.8
1011447,1960,0.6
1011447,1961,2.7
1011447,1962,0.1
1011447,1963,6.4
1011447,1964,8.7
1011447,1965,7.7
1011447,1966,8.5
1011447,1967,9.5
1011447,1968,6.1
1011447,1969,6.0
1011447,1970,4.4
1011447,1971,3.4
1011447,1972,5.3
1011447,1973,2.8
1011447,1974,-1.0
1008236,1952,2.6
1008236,1953,8.7
1008236,1954,7.9
1008236,1955,7.5
1008236,1956,5.4
1008236,1957,7.3
1008236,1958,5.8
1008236,1959,8.3
1008236,1960,7.7
1008236,1961,7.1
1008236,1962,5.7
1008236,1963,7.9
1008236,1964,4.2
1008236,1965,5.2
1008236,1966,3.1
1008236,1967,1.5
1008236,1968,0.3
1002841,1970,0.4
1002841,1971,1.4
1002841,1972,-0.4
1002841,1973,1.2
1002841,1974,0.9
1002841,1975,2.6
1002841,1976,4.3
1002841,1977,4.6
1002841,1978,4.8
1002841,1979,4.7
1002841,1980,4.4
1002841,1981,2.8
1002841,1982,2.2
1002841,1983,5.8
1002841,1984,5.6
1002841,1985,3.1
1002841,1986,2.5
1002841,1987,0.5
1002841,1988,-0.6
9847,2009,3.4
9847,2010,3.4
9847,2011,5.4
9847,2012,7.3
9847,2013,8.1
9847,2014,7.4
9847,2015,6.0
9847,2016,1.0
9847,2017,3.7
9847,2018,2.6
9847,2019,1.6
1012011,1970,0.9
1012011,1971,1.6
1012011,1972,2.8
1012011,1973,5.7
1012011,1974,1.8
1012011,1975,5.1
1012011,1976,3.1
1012011,1977,5.6
1012011,1978,4.5
1012011,1979,5.7
1012011,1980,4.2
1012011,1981,1.8
1012011,1982,0.9
1012011,1983,2.5
1012011,1984,-1.8
1005384,1969,0.0
1005384,1971,-0.3
1005384,1972,0.7
1005384,1973,2.1
1005384,1974,3.1
1005384,1975,6.9
1005384,1976,4.0
1005384,1977,5.5
1005384,1978,3.6
1005384,1979,2.6
1005384,1980,3.9
1005384,1981,1.4
1005384,1982,5.9
1005384,1983,2.4
1005384,1984,0.1
1005384,1985,4.1
1005384,1986,-0.1
1008559,1986,-0.3
1008559,1987,5.1
1008559,1988,3.5
1008559,1989,4.3
1008559,1990,5.7
1008559,1991,1.4
1008559,1992,6.3
1008559,1993,1.5
1008559,1994,1.2
1008559,1995,5.0
1008559,1996,7.3
1008559,1997,5.4
1008559,1998,8.5
1008559,1999,6.0
1008559,2000,4.6
1008559,2001,0.6
1005691,1926,3.2
1005691,1927,2.1
1005691,1928,3.4
1005691,1929,5.2
1005691,1930,7.7
1005691,1931,3.9
1005691,1932,6.6
1005691,1933,4.1
1005691,1934,1.9
1005691,1935,2.9
1005691,1936,1.7
1005691,1937,0.1
1005691,1945,0.1
1010978,1981,-0.4
1010978,1982,4.6
1010978,1983,8.5
1010978,1984,9.8
1010978,1985,5.4
1010978,1986,6.9
1010978,1987,3.5
1010978,1988,5.0
1010978,1989,5.8
1010978,1990,6.2
1010978,1991,10.6
1010978,1992,3.7
1010978,1993,3.7
1010978,1994,4.6
1010978,1995,4.1
1010978,1996,3.8
1010978,1997,1.6
1010978,1998,1.6
1010978,1999,2.9
1010978,2000,1.3
1010978,2001,-0.5
1002103,1958,3.0
1002103,1959,3.5
1002103,1960,3.6
1002103,1961,5.5
1002103,1962,3.3
1002103,1963,5.3
1002103,1964,4.6
1002103,1965,-0.2
1002103,1966,3.1
1002103,1967,6.8
1002103,1968,1.7
1002103,1969,3.1
1002103,1970,4.4
1002103,1971,1.0
1002103,1972,0.5
1002103,1973,1.5
1002103,1974,-0.4
1008719,1958,3.0
1008719,1959,3.5
1008719,1960,3.6
1008719,1961,5.5
1008719,1962,3.3
1008719,1963,5.3
1008719,1964,4.6
1008719,1965,-0.2
1008719,1966,3.1
1008719,1967,6.8
1008719,1968,1.7
1008719,1969,3.1
1008719,1970,4.4
1008719,1971,1.0
1008719,1972,0.5
1008719,1973,1.5
1008719,1974,-0.4
1003155,1888,0.3
1003155,1889,0.6
1003155,1890,0.8
1003155,1891,0.0
1003155,1892,4.6
1003155,1893,7.7
1003155,1894,6.0
1003155,1895,7.5
1003155,1896,7.7
1003155,1897,5.8
1003155,1898,6.4
1003155,1899,8.3
1003155,1900,2.8
1003155,1901,7.1
1003155,1902,7.0
1003155,1903,1.2
1010000,1973,1.1
1010000,1974,0.0
1010000,1975,6.5
1010000,1976,3.6
1010000,1977,7.7
1010000,1978,6.8
1010000,1979,5.7
1010000,1980,1.2
1010000,1981,0.0
1010000,1982,0.5
1010000,1983,0.2
1010000,1984,0.9
1010000,1985,5.4
1010000,1986,0.7
1010000,1987,-0.6
1010000,1988,0.4
1010000,1989,1.0
1010000,1990,1.2
1010000,1991,-1.2
185,1995,1.2
185,1996,-0.8
185,1997,1.6
185,1998,1.1
185,1999,4.3
185,2000,4.5
185,2001,1.9
185,2002,4.4
185,2003,2.4
185,2004,4.3
185,2005,2.7
185,2006,3.6
185,2007,2.4
185,2008,3.8
185,2009,3.6
185,2010,2.4
185,2011,1.5
185,2012,-0.3
1004281,1947,0.0
1004281,1948,-0.2
1004281,1949,0.8
1004281,1950,-0.7
1004281,1951,4.5
1004281,1952,3.1
1004281,1953,2.3
1004281,1954,4.8
1004281,1955,4.9
1004281,1956,2.0
1004281,1957,7.0
1004281,1958,3.3
1004281,1959,6.0
1004281,1960,4.0
1004281,1961,0.4
1004281,1962,1.2
1004281,1963,1.1
1004281,1964,0.8
1004281,1965,0.0
1004002,1983,0.0
1004002,1984,1.1
1004002,1985,4.1
1004002,1986,4.5
1004002,1987,4.8
1004002,1988,4.4
1004002,1989,3.6
1004002,1990,4.9
1004002,1991,2.5
1004002,1992,1.5
1004002,1993,3.1
1004002,1994,1.6
1004002,1995,0.5
1004002,1997,2.1
1004002,1998,2.5
1004002,1999,2.5
1004002,2001,-0.1
1012586,1880,2.5
1012586,1881,1.2
1012586,1882,1.9
1012586,1883,4.6
1012586,1884,5.1
1012586,1885,4.6
1012586,1886,4.6
1012586,1887,4.1
1012586,1888,6.9
1012586,1889,6.4
1012586,1890,5.1
1012586,1891,5.4
1012586,1892,1.5
1012586,1893,1.2
255,1990,2.4
255,1991,7.2
255,1992,7.1
255,1993,6.3
255,1994,7.0
255,1995,5.4
255,1996,6.1
255,1997,7.2
255,1998,3.0
255,1999,2.1
255,2000,5.9
255,2001,-0.1
255,2002,1.4
255,2003,4.2
255,2004,2.5
255,2005,0.4
255,2006,2.4
255,2007,1.8
255,2008,-0.3
1005078,1912,0.3
1005078,1913,2.5
1005078,1914,4.0
1005078,1915,5.5
1005078,1916,5.4
1005078,1917,6.9
1005078,1918,5.2
1005078,1919,5.6
1005078,1920,4.1
1005078,1921,2.9
1005078,1922,1.8
1005078,1923,3.3
1005078,1924,3.4
1005078,1925,-0.2
1005078,1926,-0.1
1005078,1927,0.0
1008099,1912,-0.4
1008099,1913,1.7
1008099,1914,4.7
1008099,1915,3.6
1008099,1916,4.5
1008099,1917,4.6
1008099,1918,0.2
1008099,1919,3.8
1008099,1920,2.4
1008099,1921,4.4
1008099,1922,1.9
1008099,1923,2.5
1008099,1924,3.4
1008099,1925,0.2
1008099,1926,0.5
1008099,1927,0.1
1008099,1928,1.3
1008099,1929,2.6
